id,visitors
air_1653a6c513865af3_2017-05-29,25.2837
air_1653a6c513865af3_2017-05-30,7.9744
air_1653a6c513865af3_2017-05-31,30.0258
air_168441ada3e878e1_2017-04-23,49.4274
air_168441ada3e878e1_2017-04-24,33.3217
air_168441ada3e878e1_2017-04-25,39.3719
air_168441ada3e878e1_2017-04-26,34.6849
air_168441ada3e878e1_2017-04-27,35.6615
air_168441ada3e878e1_2017-04-28,34.7436
air_168441ada3e878e1_2017-04-29,50.0468
air_168441ada3e878e1_2017-04-30,52.7602
air_168441ada3e878e1_2017-05-01,33.0666
air_168441ada3e878e1_2017-05-02,43.0092
air_168441ada3e878e1_2017-05-03,37.7614
air_168441ada3e878e1_2017-05-04,41.7625
air_168441ada3e878e1_2017-05-05,37.5559
air_168441ada3e878e1_2017-05-06,40.9799
air_168441ada3e878e1_2017-05-07,43.8576
air_168441ada3e878e1_2017-05-08,33.4361
air_168441ada3e878e1_2017-05-09,38.1287
air_168441ada3e878e1_2017-05-10,34.8447
air_168441ada3e878e1_2017-05-11,34.5766
air_168441ada3e878e1_2017-05-12,30.8919
air_168441ada3e878e1_2017-05-13,40.3523
air_168441ada3e878e1_2017-05-14,44.6715
air_168441ada3e878e1_2017-05-15,29.8534
air_168441ada3e878e1_2017-05-16,34.3559
air_168441ada3e878e1_2017-05-17,32.8760
air_168441ada3e878e1_2017-05-18,32.4333
air_168441ada3e878e1_2017-05-19,29.6271
air_168441ada3e878e1_2017-05-20,38.0850
air_168441ada3e878e1_2017-05-21,42.5941
air_168441ada3e878e1_2017-05-22,28.1655
air_168441ada3e878e1_2017-05-23,31.0093
air_168441ada3e878e1_2017-05-24,32.1956
air_168441ada3e878e1_2017-05-25,32.3357
air_168441ada3e878e1_2017-05-26,28.8482
air_168441ada3e878e1_2017-05-27,38.5800
air_168441ada3e878e1_2017-05-28,45.0498
air_168441ada3e878e1_2017-05-29,27.6459
air_168441ada3e878e1_2017-05-30,30.7105
air_168441ada3e878e1_2017-05-31,33.9074
air_16c4cfddeb2cf69b_2017-04-23,18.5919
air_16c4cfddeb2cf69b_2017-04-24,7.1877
air_16c4cfddeb2cf69b_2017-04-25,12.8355
air_16c4cfddeb2cf69b_2017-04-26,8.6218
air_16c4cfddeb2cf69b_2017-04-27,10.8535
air_16c4cfddeb2cf69b_2017-04-28,13.8789
air_16c4cfddeb2cf69b_2017-04-29,30.1704
air_16c4cfddeb2cf69b_2017-04-30,16.5262
air_16c4cfddeb2cf69b_2017-05-01,8.0079
air_16c4cfddeb2cf69b_2017-05-02,13.9164
air_16c4cfddeb2cf69b_2017-05-03,13.5792
air_16c4cfddeb2cf69b_2017-05-04,19.5922
air_16c4cfddeb2cf69b_2017-05-05,17.9652
air_16c4cfddeb2cf69b_2017-05-06,20.7265
air_16c4cfddeb2cf69b_2017-05-07,18.8593
air_16c4cfddeb2cf69b_2017-05-08,6.8545
air_16c4cfddeb2cf69b_2017-05-09,12.4462
air_16c4cfddeb2cf69b_2017-05-10,9.9068
air_16c4cfddeb2cf69b_2017-05-11,11.9320
air_16c4cfddeb2cf69b_2017-05-12,10.8532
air_16c4cfddeb2cf69b_2017-05-13,22.5618
air_16c4cfddeb2cf69b_2017-05-14,16.9241
air_16c4cfddeb2cf69b_2017-05-15,6.9738
air_16c4cfddeb2cf69b_2017-05-16,12.1220
air_16c4cfddeb2cf69b_2017-05-17,9.8480
air_16c4cfddeb2cf69b_2017-05-18,11.6809
air_16c4cfddeb2cf69b_2017-05-19,10.1148
air_16c4cfddeb2cf69b_2017-05-20,21.0851
air_16c4cfddeb2cf69b_2017-05-21,16.8177
air_16c4cfddeb2cf69b_2017-05-22,6.6668
air_16c4cfddeb2cf69b_2017-05-23,11.2589
air_16c4cfddeb2cf69b_2017-05-24,9.4575
air_16c4cfddeb2cf69b_2017-05-25,11.3802
air_16c4cfddeb2cf69b_2017-05-26,9.7162
air_16c4cfddeb2cf69b_2017-05-27,20.1488
air_16c4cfddeb2cf69b_2017-05-28,16.6106
air_16c4cfddeb2cf69b_2017-05-29,6.8050
air_16c4cfddeb2cf69b_2017-05-30,10.8347
air_16c4cfddeb2cf69b_2017-05-31,9.4445
air_16cf0a73233896de_2017-04-23,7.9381
air_16cf0a73233896de_2017-04-24,4.5617
air_16cf0a73233896de_2017-04-25,3.2196
air_16cf0a73233896de_2017-04-26,5.6782
air_16cf0a73233896de_2017-04-27,6.8519
air_16cf0a73233896de_2017-04-28,7.6670
air_16cf0a73233896de_2017-04-29,16.9679
air_16cf0a73233896de_2017-04-30,6.7048
air_16cf0a73233896de_2017-05-01,4.4768
air_16cf0a73233896de_2017-05-02,3.9548
air_16cf0a73233896de_2017-05-03,6.5969
air_16cf0a73233896de_2017-05-04,11.0496
air_16cf0a73233896de_2017-05-05,7.3039
air_16cf0a73233896de_2017-05-06,8.6288
air_16cf0a73233896de_2017-05-07,6.8778
air_16cf0a73233896de_2017-05-08,6.2569
air_16cf0a73233896de_2017-05-09,3.5480
air_16cf0a73233896de_2017-05-10,6.1617
air_16cf0a73233896de_2017-05-11,7.1043
air_16cf0a73233896de_2017-05-12,7.0153
air_16cf0a73233896de_2017-05-13,9.7762
air_16cf0a73233896de_2017-05-14,6.8703
air_16cf0a73233896de_2017-05-15,3.2948
air_16cf0a73233896de_2017-05-16,3.6870
air_16cf0a73233896de_2017-05-17,5.5871
air_16cf0a73233896de_2017-05-18,5.8115
air_16cf0a73233896de_2017-05-19,7.6249
air_16cf0a73233896de_2017-05-20,9.6686
air_16cf0a73233896de_2017-05-21,6.6471
air_16cf0a73233896de_2017-05-22,2.5555
air_16cf0a73233896de_2017-05-23,3.7769
air_16cf0a73233896de_2017-05-24,5.6410
air_16cf0a73233896de_2017-05-25,5.6484
air_16cf0a73233896de_2017-05-26,8.0582
air_16cf0a73233896de_2017-05-27,10.4413
air_16cf0a73233896de_2017-05-28,7.4318
air_16cf0a73233896de_2017-05-29,2.0827
air_16cf0a73233896de_2017-05-30,4.5019
air_16cf0a73233896de_2017-05-31,5.7535
air_1707a3f18bb0da07_2017-04-23,15.3338
air_1707a3f18bb0da07_2017-04-24,12.1832
air_1707a3f18bb0da07_2017-04-25,13.8588
air_1707a3f18bb0da07_2017-04-26,22.9084
air_1707a3f18bb0da07_2017-04-27,20.5451
air_1707a3f18bb0da07_2017-04-28,37.5151
air_1707a3f18bb0da07_2017-04-29,33.6664
air_1707a3f18bb0da07_2017-04-30,16.5808
air_1707a3f18bb0da07_2017-05-01,14.2609
air_1707a3f18bb0da07_2017-05-02,27.7264
air_1707a3f18bb0da07_2017-05-03,36.9963
air_1707a3f18bb0da07_2017-05-04,31.9831
air_1707a3f18bb0da07_2017-05-05,36.6963
air_1707a3f18bb0da07_2017-05-06,35.5252
air_1707a3f18bb0da07_2017-05-07,23.8824
air_1707a3f18bb0da07_2017-05-08,18.3023
air_1707a3f18bb0da07_2017-05-09,17.2062
air_1707a3f18bb0da07_2017-05-10,26.4829
air_1707a3f18bb0da07_2017-05-11,25.0590
air_1707a3f18bb0da07_2017-05-12,33.5321
air_1707a3f18bb0da07_2017-05-13,29.8723
air_1707a3f18bb0da07_2017-05-14,15.7333
air_1707a3f18bb0da07_2017-05-15,14.0980
air_1707a3f18bb0da07_2017-05-16,16.2004
air_1707a3f18bb0da07_2017-05-17,25.1647
air_1707a3f18bb0da07_2017-05-18,22.3388
air_1707a3f18bb0da07_2017-05-19,32.4765
air_1707a3f18bb0da07_2017-05-20,29.2781
air_1707a3f18bb0da07_2017-05-21,14.1413
air_1707a3f18bb0da07_2017-05-22,12.3421
air_1707a3f18bb0da07_2017-05-23,15.1507
air_1707a3f18bb0da07_2017-05-24,21.4718
air_1707a3f18bb0da07_2017-05-25,20.0988
air_1707a3f18bb0da07_2017-05-26,31.9571
air_1707a3f18bb0da07_2017-05-27,28.5776
air_1707a3f18bb0da07_2017-05-28,12.0186
air_1707a3f18bb0da07_2017-05-29,9.9706
air_1707a3f18bb0da07_2017-05-30,12.4248
air_1707a3f18bb0da07_2017-05-31,20.7761
air_17a6ab40f97fd4d8_2017-04-23,9.7421
air_17a6ab40f97fd4d8_2017-04-24,3.9529
air_17a6ab40f97fd4d8_2017-04-25,3.9868
air_17a6ab40f97fd4d8_2017-04-26,5.0591
air_17a6ab40f97fd4d8_2017-04-27,2.2801
air_17a6ab40f97fd4d8_2017-04-28,3.9217
air_17a6ab40f97fd4d8_2017-04-29,5.3706
air_17a6ab40f97fd4d8_2017-04-30,13.6523
air_17a6ab40f97fd4d8_2017-05-01,3.7191
air_17a6ab40f97fd4d8_2017-05-02,7.0651
air_17a6ab40f97fd4d8_2017-05-03,15.2490
air_17a6ab40f97fd4d8_2017-05-04,7.5872
air_17a6ab40f97fd4d8_2017-05-05,4.3386
air_17a6ab40f97fd4d8_2017-05-06,3.8173
air_17a6ab40f97fd4d8_2017-05-07,22.1704
air_17a6ab40f97fd4d8_2017-05-08,6.0726
air_17a6ab40f97fd4d8_2017-05-09,4.1969
air_17a6ab40f97fd4d8_2017-05-10,5.2691
air_17a6ab40f97fd4d8_2017-05-11,2.4233
air_17a6ab40f97fd4d8_2017-05-12,1.8838
air_17a6ab40f97fd4d8_2017-05-13,1.8592
air_17a6ab40f97fd4d8_2017-05-14,16.4224
air_17a6ab40f97fd4d8_2017-05-15,4.1800
air_17a6ab40f97fd4d8_2017-05-16,4.4820
air_17a6ab40f97fd4d8_2017-05-17,5.9942
air_17a6ab40f97fd4d8_2017-05-18,2.5183
air_17a6ab40f97fd4d8_2017-05-19,1.5945
air_17a6ab40f97fd4d8_2017-05-20,1.6600
air_17a6ab40f97fd4d8_2017-05-21,17.7424
air_17a6ab40f97fd4d8_2017-05-22,3.9834
air_17a6ab40f97fd4d8_2017-05-23,4.5657
air_17a6ab40f97fd4d8_2017-05-24,6.5698
air_17a6ab40f97fd4d8_2017-05-25,2.6559
air_17a6ab40f97fd4d8_2017-05-26,1.6722
air_17a6ab40f97fd4d8_2017-05-27,1.6861
air_17a6ab40f97fd4d8_2017-05-28,18.2988
air_17a6ab40f97fd4d8_2017-05-29,3.7456
air_17a6ab40f97fd4d8_2017-05-30,4.7633
air_17a6ab40f97fd4d8_2017-05-31,7.6692
air_17bed6dbf7c8b0fc_2017-04-23,8.8749
air_17bed6dbf7c8b0fc_2017-04-24,5.6277
air_17bed6dbf7c8b0fc_2017-04-25,16.8371
air_17bed6dbf7c8b0fc_2017-04-26,22.8393
air_17bed6dbf7c8b0fc_2017-04-27,18.0362
air_17bed6dbf7c8b0fc_2017-04-28,16.1161
air_17bed6dbf7c8b0fc_2017-04-29,42.5092
air_17bed6dbf7c8b0fc_2017-04-30,8.7258
air_17bed6dbf7c8b0fc_2017-05-01,5.8734
air_17bed6dbf7c8b0fc_2017-05-02,16.5123
air_17bed6dbf7c8b0fc_2017-05-03,33.5216
air_17bed6dbf7c8b0fc_2017-05-04,19.3584
air_17bed6dbf7c8b0fc_2017-05-05,23.6960
air_17bed6dbf7c8b0fc_2017-05-06,24.4095
air_17bed6dbf7c8b0fc_2017-05-07,10.3357
air_17bed6dbf7c8b0fc_2017-05-08,7.4634
air_17bed6dbf7c8b0fc_2017-05-09,17.9970
air_17bed6dbf7c8b0fc_2017-05-10,23.8724
air_17bed6dbf7c8b0fc_2017-05-11,19.2667
air_17bed6dbf7c8b0fc_2017-05-12,16.6377
air_17bed6dbf7c8b0fc_2017-05-13,28.0361
air_17bed6dbf7c8b0fc_2017-05-14,8.4391
air_17bed6dbf7c8b0fc_2017-05-15,6.2372
air_17bed6dbf7c8b0fc_2017-05-16,16.8933
air_17bed6dbf7c8b0fc_2017-05-17,21.4366
air_17bed6dbf7c8b0fc_2017-05-18,16.3583
air_17bed6dbf7c8b0fc_2017-05-19,14.7232
air_17bed6dbf7c8b0fc_2017-05-20,26.4073
air_17bed6dbf7c8b0fc_2017-05-21,8.8243
air_17bed6dbf7c8b0fc_2017-05-22,6.3395
air_17bed6dbf7c8b0fc_2017-05-23,15.7886
air_17bed6dbf7c8b0fc_2017-05-24,18.9308
air_17bed6dbf7c8b0fc_2017-05-25,15.3286
air_17bed6dbf7c8b0fc_2017-05-26,14.5941
air_17bed6dbf7c8b0fc_2017-05-27,24.9636
air_17bed6dbf7c8b0fc_2017-05-28,9.4868
air_17bed6dbf7c8b0fc_2017-05-29,6.7264
air_17bed6dbf7c8b0fc_2017-05-30,14.5655
air_17bed6dbf7c8b0fc_2017-05-31,19.4272
air_1979eaff8189d086_2017-04-23,4.6060
air_1979eaff8189d086_2017-04-24,7.9919
air_1979eaff8189d086_2017-04-25,5.5536
air_1979eaff8189d086_2017-04-26,6.7393
air_1979eaff8189d086_2017-04-27,5.4991
air_1979eaff8189d086_2017-04-28,16.5714
air_1979eaff8189d086_2017-04-29,16.8468
air_1979eaff8189d086_2017-04-30,3.2821
air_1979eaff8189d086_2017-05-01,8.2801
air_1979eaff8189d086_2017-05-02,6.8226
air_1979eaff8189d086_2017-05-03,15.2702
air_1979eaff8189d086_2017-05-04,7.3226
air_1979eaff8189d086_2017-05-05,16.8472
air_1979eaff8189d086_2017-05-06,9.7835
air_1979eaff8189d086_2017-05-07,5.2829
air_1979eaff8189d086_2017-05-08,9.2186
air_1979eaff8189d086_2017-05-09,6.0994
air_1979eaff8189d086_2017-05-10,7.1710
air_1979eaff8189d086_2017-05-11,5.5415
air_1979eaff8189d086_2017-05-12,13.1287
air_1979eaff8189d086_2017-05-13,12.0492
air_1979eaff8189d086_2017-05-14,4.5619
air_1979eaff8189d086_2017-05-15,8.9640
air_1979eaff8189d086_2017-05-16,6.1864
air_1979eaff8189d086_2017-05-17,6.9918
air_1979eaff8189d086_2017-05-18,5.5165
air_1979eaff8189d086_2017-05-19,12.6280
air_1979eaff8189d086_2017-05-20,12.1410
air_1979eaff8189d086_2017-05-21,4.3496
air_1979eaff8189d086_2017-05-22,8.9440
air_1979eaff8189d086_2017-05-23,6.2171
air_1979eaff8189d086_2017-05-24,6.8667
air_1979eaff8189d086_2017-05-25,5.6417
air_1979eaff8189d086_2017-05-26,12.6762
air_1979eaff8189d086_2017-05-27,12.4292
air_1979eaff8189d086_2017-05-28,4.1089
air_1979eaff8189d086_2017-05-29,8.1785
air_1979eaff8189d086_2017-05-30,6.7781
air_1979eaff8189d086_2017-05-31,7.1307
air_1ab60ce33bfed8a8_2017-04-23,4.4931
air_1ab60ce33bfed8a8_2017-04-24,8.7150
air_1ab60ce33bfed8a8_2017-04-25,10.8217
air_1ab60ce33bfed8a8_2017-04-26,11.7785
air_1ab60ce33bfed8a8_2017-04-27,9.0011
air_1ab60ce33bfed8a8_2017-04-28,11.0616
air_1ab60ce33bfed8a8_2017-04-29,14.4729
air_1ab60ce33bfed8a8_2017-04-30,2.7507
air_1ab60ce33bfed8a8_2017-05-01,8.6513
air_1ab60ce33bfed8a8_2017-05-02,10.3353
air_1ab60ce33bfed8a8_2017-05-03,17.7924
air_1ab60ce33bfed8a8_2017-05-04,8.6507
air_1ab60ce33bfed8a8_2017-05-05,12.8973
air_1ab60ce33bfed8a8_2017-05-06,8.6179
air_1ab60ce33bfed8a8_2017-05-07,4.9419
air_1ab60ce33bfed8a8_2017-05-08,7.9993
air_1ab60ce33bfed8a8_2017-05-09,10.6170
air_1ab60ce33bfed8a8_2017-05-10,11.6641
air_1ab60ce33bfed8a8_2017-05-11,9.6658
air_1ab60ce33bfed8a8_2017-05-12,10.4426
air_1ab60ce33bfed8a8_2017-05-13,8.6503
air_1ab60ce33bfed8a8_2017-05-14,3.9157
air_1ab60ce33bfed8a8_2017-05-15,7.7229
air_1ab60ce33bfed8a8_2017-05-16,10.0618
air_1ab60ce33bfed8a8_2017-05-17,11.0111
air_1ab60ce33bfed8a8_2017-05-18,9.4982
air_1ab60ce33bfed8a8_2017-05-19,10.2020
air_1ab60ce33bfed8a8_2017-05-20,9.2412
air_1ab60ce33bfed8a8_2017-05-21,3.4369
air_1ab60ce33bfed8a8_2017-05-22,7.8668
air_1ab60ce33bfed8a8_2017-05-23,9.5143
air_1ab60ce33bfed8a8_2017-05-24,10.1158
air_1ab60ce33bfed8a8_2017-05-25,9.4980
air_1ab60ce33bfed8a8_2017-05-26,9.8914
air_1ab60ce33bfed8a8_2017-05-27,9.8042
air_1ab60ce33bfed8a8_2017-05-28,3.1157
air_1ab60ce33bfed8a8_2017-05-29,7.9204
air_1ab60ce33bfed8a8_2017-05-30,9.3720
air_1ab60ce33bfed8a8_2017-05-31,8.4919
air_1ae94f514a0bce13_2017-04-23,6.7482
air_1ae94f514a0bce13_2017-04-24,9.5515
air_1ae94f514a0bce13_2017-04-25,9.7003
air_1ae94f514a0bce13_2017-04-26,8.0989
air_1ae94f514a0bce13_2017-04-27,4.6109
air_1ae94f514a0bce13_2017-04-28,8.8556
air_1ae94f514a0bce13_2017-04-29,9.8386
air_1ae94f514a0bce13_2017-04-30,6.1234
air_1ae94f514a0bce13_2017-05-01,11.0484
air_1ae94f514a0bce13_2017-05-02,13.9086
air_1ae94f514a0bce13_2017-05-03,17.5978
air_1ae94f514a0bce13_2017-05-04,8.7515
air_1ae94f514a0bce13_2017-05-05,9.6469
air_1ae94f514a0bce13_2017-05-06,6.1106
air_1ae94f514a0bce13_2017-05-07,7.6009
air_1ae94f514a0bce13_2017-05-08,10.9906
air_1ae94f514a0bce13_2017-05-09,9.4099
air_1ae94f514a0bce13_2017-05-10,9.5627
air_1ae94f514a0bce13_2017-05-11,5.2403
air_1ae94f514a0bce13_2017-05-12,8.3183
air_1ae94f514a0bce13_2017-05-13,6.6745
air_1ae94f514a0bce13_2017-05-14,7.1412
air_1ae94f514a0bce13_2017-05-15,9.7323
air_1ae94f514a0bce13_2017-05-16,9.0908
air_1ae94f514a0bce13_2017-05-17,9.6639
air_1ae94f514a0bce13_2017-05-18,5.6812
air_1ae94f514a0bce13_2017-05-19,8.4684
air_1ae94f514a0bce13_2017-05-20,6.2492
air_1ae94f514a0bce13_2017-05-21,7.1719
air_1ae94f514a0bce13_2017-05-22,8.6399
air_1ae94f514a0bce13_2017-05-23,8.8898
air_1ae94f514a0bce13_2017-05-24,9.6048
air_1ae94f514a0bce13_2017-05-25,6.3023
air_1ae94f514a0bce13_2017-05-26,8.5176
air_1ae94f514a0bce13_2017-05-27,6.5355
air_1ae94f514a0bce13_2017-05-28,7.8170
air_1ae94f514a0bce13_2017-05-29,8.5370
air_1ae94f514a0bce13_2017-05-30,8.1663
air_1ae94f514a0bce13_2017-05-31,9.3569
air_1ba4e87ef7422183_2017-04-23,34.2435
air_1ba4e87ef7422183_2017-04-24,28.8677
air_1ba4e87ef7422183_2017-04-25,32.9792
air_1ba4e87ef7422183_2017-04-26,35.9274
air_1ba4e87ef7422183_2017-04-27,26.9924
air_1ba4e87ef7422183_2017-04-28,41.2596
air_1ba4e87ef7422183_2017-04-29,53.0493
air_1ba4e87ef7422183_2017-04-30,33.8573
air_1ba4e87ef7422183_2017-05-01,30.8015
air_1ba4e87ef7422183_2017-05-02,39.5405
air_1ba4e87ef7422183_2017-05-03,45.6964
air_1ba4e87ef7422183_2017-05-04,31.6084
air_1ba4e87ef7422183_2017-05-05,24.5833
air_1ba4e87ef7422183_2017-05-06,38.4057
air_1ba4e87ef7422183_2017-05-07,41.7180
air_1ba4e87ef7422183_2017-05-08,34.9560
air_1ba4e87ef7422183_2017-05-09,34.8497
air_1ba4e87ef7422183_2017-05-10,38.8111
air_1ba4e87ef7422183_2017-05-11,30.7177
air_1ba4e87ef7422183_2017-05-12,33.5080
air_1ba4e87ef7422183_2017-05-13,51.6657
air_1ba4e87ef7422183_2017-05-14,34.4180
air_1ba4e87ef7422183_2017-05-15,30.1682
air_1ba4e87ef7422183_2017-05-16,33.5071
air_1ba4e87ef7422183_2017-05-17,38.4635
air_1ba4e87ef7422183_2017-05-18,28.4277
air_1ba4e87ef7422183_2017-05-19,35.2516
air_1ba4e87ef7422183_2017-05-20,50.8989
air_1ba4e87ef7422183_2017-05-21,35.1743
air_1ba4e87ef7422183_2017-05-22,28.9262
air_1ba4e87ef7422183_2017-05-23,31.1023
air_1ba4e87ef7422183_2017-05-24,37.3264
air_1ba4e87ef7422183_2017-05-25,29.6723
air_1ba4e87ef7422183_2017-05-26,35.5343
air_1ba4e87ef7422183_2017-05-27,52.0147
air_1ba4e87ef7422183_2017-05-28,36.1645
air_1ba4e87ef7422183_2017-05-29,29.0605
air_1ba4e87ef7422183_2017-05-30,30.5619
air_1ba4e87ef7422183_2017-05-31,37.1992
air_1c0b150f9e696a5f_2017-04-23,108.0364
air_1c0b150f9e696a5f_2017-04-24,97.8951
air_1c0b150f9e696a5f_2017-04-25,98.1793
air_1c0b150f9e696a5f_2017-04-26,95.7726
air_1c0b150f9e696a5f_2017-04-27,112.9886
air_1c0b150f9e696a5f_2017-04-28,131.3345
air_1c0b150f9e696a5f_2017-04-29,110.7472
air_1c0b150f9e696a5f_2017-04-30,105.9221
air_1c0b150f9e696a5f_2017-05-01,99.1539
air_1c0b150f9e696a5f_2017-05-02,106.9418
air_1c0b150f9e696a5f_2017-05-03,113.5508
air_1c0b150f9e696a5f_2017-05-04,151.8132
air_1c0b150f9e696a5f_2017-05-05,109.6023
air_1c0b150f9e696a5f_2017-05-06,88.8455
air_1c0b150f9e696a5f_2017-05-07,104.8169
air_1c0b150f9e696a5f_2017-05-08,101.0719
air_1c0b150f9e696a5f_2017-05-09,108.3554
air_1c0b150f9e696a5f_2017-05-10,104.9077
air_1c0b150f9e696a5f_2017-05-11,124.0421
air_1c0b150f9e696a5f_2017-05-12,123.0785
air_1c0b150f9e696a5f_2017-05-13,116.6143
air_1c0b150f9e696a5f_2017-05-14,119.8578
air_1c0b150f9e696a5f_2017-05-15,102.7718
air_1c0b150f9e696a5f_2017-05-16,106.3889
air_1c0b150f9e696a5f_2017-05-17,103.7246
air_1c0b150f9e696a5f_2017-05-18,115.9891
air_1c0b150f9e696a5f_2017-05-19,117.3202
air_1c0b150f9e696a5f_2017-05-20,116.7594
air_1c0b150f9e696a5f_2017-05-21,118.7212
air_1c0b150f9e696a5f_2017-05-22,98.6030
air_1c0b150f9e696a5f_2017-05-23,101.3422
air_1c0b150f9e696a5f_2017-05-24,100.6559
air_1c0b150f9e696a5f_2017-05-25,112.7864
air_1c0b150f9e696a5f_2017-05-26,116.8273
air_1c0b150f9e696a5f_2017-05-27,116.6191
air_1c0b150f9e696a5f_2017-05-28,123.4118
air_1c0b150f9e696a5f_2017-05-29,95.9165
air_1c0b150f9e696a5f_2017-05-30,91.8445
air_1c0b150f9e696a5f_2017-05-31,95.1961
air_1c95a84924d72500_2017-04-23,5.8658
air_1c95a84924d72500_2017-04-24,7.6071
air_1c95a84924d72500_2017-04-25,9.6289
air_1c95a84924d72500_2017-04-26,7.5694
air_1c95a84924d72500_2017-04-27,6.9260
air_1c95a84924d72500_2017-04-28,12.6487
air_1c95a84924d72500_2017-04-29,17.9844
air_1c95a84924d72500_2017-04-30,4.0923
air_1c95a84924d72500_2017-05-01,7.9244
air_1c95a84924d72500_2017-05-02,10.7254
air_1c95a84924d72500_2017-05-03,10.0879
air_1c95a84924d72500_2017-05-04,6.2227
air_1c95a84924d72500_2017-05-05,19.2864
air_1c95a84924d72500_2017-05-06,14.0960
air_1c95a84924d72500_2017-05-07,7.5800
air_1c95a84924d72500_2017-05-08,8.2180
air_1c95a84924d72500_2017-05-09,10.3147
air_1c95a84924d72500_2017-05-10,7.8623
air_1c95a84924d72500_2017-05-11,7.3346
air_1c95a84924d72500_2017-05-12,13.6744
air_1c95a84924d72500_2017-05-13,10.2675
air_1c95a84924d72500_2017-05-14,4.2142
air_1c95a84924d72500_2017-05-15,7.3614
air_1c95a84924d72500_2017-05-16,9.3894
air_1c95a84924d72500_2017-05-17,7.1917
air_1c95a84924d72500_2017-05-18,6.7673
air_1c95a84924d72500_2017-05-19,12.7992
air_1c95a84924d72500_2017-05-20,10.1991
air_1c95a84924d72500_2017-05-21,4.0029
air_1c95a84924d72500_2017-05-22,7.1212
air_1c95a84924d72500_2017-05-23,8.6973
air_1c95a84924d72500_2017-05-24,7.0572
air_1c95a84924d72500_2017-05-25,6.8391
air_1c95a84924d72500_2017-05-26,13.0879
air_1c95a84924d72500_2017-05-27,10.9746
air_1c95a84924d72500_2017-05-28,4.6035
air_1c95a84924d72500_2017-05-29,7.0927
air_1c95a84924d72500_2017-05-30,10.0579
air_1c95a84924d72500_2017-05-31,6.6990
air_1d1e8860ae04f8e9_2017-04-23,10.0175
air_1d1e8860ae04f8e9_2017-04-24,7.7357
air_1d1e8860ae04f8e9_2017-04-25,8.1414
air_1d1e8860ae04f8e9_2017-04-26,8.0887
air_1d1e8860ae04f8e9_2017-04-27,7.2162
air_1d1e8860ae04f8e9_2017-04-28,21.0006
air_1d1e8860ae04f8e9_2017-04-29,15.4507
air_1d1e8860ae04f8e9_2017-04-30,8.6795
air_1d1e8860ae04f8e9_2017-05-01,7.9626
air_1d1e8860ae04f8e9_2017-05-02,18.1204
air_1d1e8860ae04f8e9_2017-05-03,19.4655
air_1d1e8860ae04f8e9_2017-05-04,11.3770
air_1d1e8860ae04f8e9_2017-05-05,14.6581
air_1d1e8860ae04f8e9_2017-05-06,14.4072
air_1d1e8860ae04f8e9_2017-05-07,9.1352
air_1d1e8860ae04f8e9_2017-05-08,9.9937
air_1d1e8860ae04f8e9_2017-05-09,10.1975
air_1d1e8860ae04f8e9_2017-05-10,10.5177
air_1d1e8860ae04f8e9_2017-05-11,9.4564
air_1d1e8860ae04f8e9_2017-05-12,15.4380
air_1d1e8860ae04f8e9_2017-05-13,13.6422
air_1d1e8860ae04f8e9_2017-05-14,8.8257
air_1d1e8860ae04f8e9_2017-05-15,9.1610
air_1d1e8860ae04f8e9_2017-05-16,10.0701
air_1d1e8860ae04f8e9_2017-05-17,9.5329
air_1d1e8860ae04f8e9_2017-05-18,9.5490
air_1d1e8860ae04f8e9_2017-05-19,13.6566
air_1d1e8860ae04f8e9_2017-05-20,13.4698
air_1d1e8860ae04f8e9_2017-05-21,8.4814
air_1d1e8860ae04f8e9_2017-05-22,9.2238
air_1d1e8860ae04f8e9_2017-05-23,10.1051
air_1d1e8860ae04f8e9_2017-05-24,8.8164
air_1d1e8860ae04f8e9_2017-05-25,9.4802
air_1d1e8860ae04f8e9_2017-05-26,13.5245
air_1d1e8860ae04f8e9_2017-05-27,13.7934
air_1d1e8860ae04f8e9_2017-05-28,9.2825
air_1d1e8860ae04f8e9_2017-05-29,8.4122
air_1d1e8860ae04f8e9_2017-05-30,9.4964
air_1d1e8860ae04f8e9_2017-05-31,9.8692
air_1d25ca6c76df48b4_2017-04-23,53.1957
air_1d25ca6c76df48b4_2017-04-24,36.0661
air_1d25ca6c76df48b4_2017-04-25,31.1148
air_1d25ca6c76df48b4_2017-04-26,30.1180
air_1d25ca6c76df48b4_2017-04-27,28.8165
air_1d25ca6c76df48b4_2017-04-28,42.8703
air_1d25ca6c76df48b4_2017-04-29,44.6616
air_1d25ca6c76df48b4_2017-04-30,56.3689
air_1d25ca6c76df48b4_2017-05-01,35.2006
air_1d25ca6c76df48b4_2017-05-02,37.5333
air_1d25ca6c76df48b4_2017-05-03,45.9132
air_1d25ca6c76df48b4_2017-05-04,38.3672
air_1d25ca6c76df48b4_2017-05-05,31.4074
air_1d25ca6c76df48b4_2017-05-06,40.7778
air_1d25ca6c76df48b4_2017-05-07,48.2251
air_1d25ca6c76df48b4_2017-05-08,38.7628
air_1d25ca6c76df48b4_2017-05-09,32.6880
air_1d25ca6c76df48b4_2017-05-10,32.6290
air_1d25ca6c76df48b4_2017-05-11,31.1911
air_1d25ca6c76df48b4_2017-05-12,36.2672
air_1d25ca6c76df48b4_2017-05-13,45.2457
